Asset #,Serial Number,Vendor,Desktop Model,Location,Details,IP Address,Operating System,Configuration ID,Invoice Date,Warranty Expiry Date,Warranty Expired,PO #,Invoice #,Cost Centre,Purchase Price,Purchasing Approved,Status
US01818,JK1FL12,Dell Inc.,Latitude E7440,Unassigned,Dell Latitude E7440,10.148.2.165,Microsoft Windows 7 Professional x64,CPL,,2017-08-25 23:59:59,Expired,,,,,,
US20173,C9LTMC2,Dell Inc.,Latitude E7470,Unassigned,Dell Latitude E7470,10.148.2.167,Microsoft Windows 7 Professional x64,CPL,,2019-08-22 23:59:59,Active,,,,,,
US01785,1ZHDCZ1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.2.168,Microsoft Windows 7 Professional x64,CPL,,2017-02-26 23:59:59,Expired,,,,,,
US01731,FZKXL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.2.169,Microsoft Windows 7 Professional x64,CPL,,2017-08-25 23:59:59,Expired,,,,,,
US08274,815XB62,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.2.171,Microsoft Windows 7 Professional x64,CPL,,2018-10-19 23:59:59,Active,,,,,,
US30755,CVJD082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.2.172,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US13721,61MFMH2,Dell Inc.,Latitude 7480,Unassigned,Dell Latitude 7480,10.148.2.172,Microsoft Windows 7 Professional x64,CPL,,2020-10-08 23:59:59,Active,,,,,,
US13657,4XFHJH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.2.173,Microsoft Windows 7 Professional x64,CPL,,2020-05-24 23:59:59,Active,,,,,,
US07955,H3WBC42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.2.175,Microsoft Windows 7 Professional x64,CPL,,2018-05-21 23:59:59,Active,,,,,,
US14600,C7MMMD2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.2.176,Microsoft Windows 7 Professional x64,CPL,,2019-11-07 23:59:59,Active,,,,,,
US30729,B8PK082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.2.177,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30130,B6QK082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.2.178,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US30311,B6PH082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.2.179,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US08407,3L67M82,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.2.180,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US01699,G16XL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.2.181,Microsoft Windows 7 Professional x64,CPL,,2017-08-25 23:59:59,Expired,,,,,,
US08045,4N5GV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.2.182,Microsoft Windows 7 Professional x64,CPL,,2018-07-02 23:59:59,Active,,,,,,
US01726,G13YL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.2.183,Microsoft Windows 7 Professional x64,CPL,,2017-08-25 23:59:59,Expired,,,,,,
US08360,9N6XP52,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.2.184,Microsoft Windows 7 Professional x64,CPL,,2018-10-30 23:59:59,Active,,,,,,
US01727,FYZZL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.2.185,Microsoft Windows 7 Professional x64,CPL,,2017-08-25 23:59:59,Expired,,,,,,
US01728,41DLL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.2.186,Microsoft Windows 7 Professional x64,CPL,,2017-08-14 23:59:59,Expired,,,,,,
US30319,B6TL082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.2.187,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US08303,8FS6V62,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.2.188,Microsoft Windows 7 Professional x64,CPL,,2018-10-22 23:59:59,Active,,,,,,
US07894,HYCRB42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.2.189,Microsoft Windows 7 Professional x64,CPL,,2018-05-07 23:59:59,Active,,,,,,
US07946,J1PNM72,Dell Inc.,Latitude E7450,Unassigned,"Dell Latitude E7450/7450, BTX",10.148.2.190,Microsoft Windows 7 Professional x64,CPL,,2019-04-18 23:59:59,Active,,,,,,
US08046,4ZNJV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.2.191,Microsoft Windows 7 Professional x64,CPL,,2018-06-30 23:59:59,Active,,,,,,
US07780,JMW4B42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.2.192,Microsoft Windows 7 Professional x64,CPL,,2018-04-02 23:59:59,Active,,,,,,
US30709,2FVJ082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.2.193,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US20218,195WRD2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.2.195,Microsoft Windows 7 Professional x64,CPL,,2019-09-24 23:59:59,Active,,,,,,
US30317,B6RH082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.2.196,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US01730,CSYVL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.2.197,Microsoft Windows 7 Professional x64,CPL,,2017-08-25 23:59:59,Expired,,,,,,
US14679,DQ12CG2,Dell Inc.,Latitude E7470,Unassigned,"Dell Latitude E7470, BTX",10.148.2.198,Microsoft Windows 7 Professional x64,CPL,,2019-11-09 23:59:59,Active,,,,,,
US30409,B5VD082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.2.199,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US13677,5Q2JHK2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.2.200,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01697,450FL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.2.201,Microsoft Windows 7 Professional x64,CPL,,2017-08-14 23:59:59,Expired,,,,,,
US01725,CSS0M02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.2.202,Microsoft Windows 7 Professional x64,CPL,,2017-08-25 23:59:59,Expired,,,,,,
US14720,7J4DCH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.2.203,Microsoft Windows 7 Professional x64,CPL,,2020-02-10 23:59:59,Active,,,,,,
US20166,7HWNQD2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.2.203,Microsoft Windows 7 Professional x64,CPL,,2019-08-21 23:59:59,Active,,,,,,
US01786,G19VL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.2.204,Microsoft Windows 7 Professional x64,CPL,,2017-08-25 23:59:59,Expired,,,,,,
US30773,B88G082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.2.206,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US30309,B7GF082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.2.207,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US08388,FJBTN22,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.2.208,Microsoft Windows 7 Professional x64,CPL,,2017-11-07 23:59:59,Expired,,,,,,
US01687,1Z5FCZ1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.2.209,Microsoft Windows 7 Professional x64,CPL,,2017-02-26 23:59:59,Expired,,,,,,
US08301,8FY5V62,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.2.210,Microsoft Windows 7 Professional x64,CPL,,2018-10-22 23:59:59,Active,,,,,,
US13651,H04RP32,Dell Inc.,Latitude E7450,Unassigned,"Dell Latitude E7450/7450, CTO",10.148.2.211,Microsoft Windows 7 Professional x64,CPL,,2018-05-08 23:59:59,Active,,,,,,
US07960,4VNNG42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.2.212,Microsoft Windows 7 Professional x64,CPL,,2018-05-29 23:59:59,Active,,,,,,
US01691,CRMXL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.2.213,Microsoft Windows 7 Professional x64,CPL,,2017-08-25 23:59:59,Expired,,,,,,
US14722,GPNGCH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.2.214,Microsoft Windows 7 Professional x64,CPL,,2020-02-11 23:59:59,Active,,,,,,
US01723,45MKL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.2.215,Microsoft Windows 7 Professional x64,CPL,,2017-08-14 23:59:59,Expired,,,,,,
US13694,90Z4FH2,Dell Inc.,Latitude 7480,Unassigned,Dell Latitude 7480,10.148.2.216,Microsoft Windows 7 Professional x64,CPL,,2020-08-26 23:59:59,Active,,,,,,
US01732,CSQTL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.2.217,Microsoft Windows 7 Professional x64,CPL,,2017-08-25 23:59:59,Expired,,,,,,
US14721,355V9Z1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.2.218,Microsoft Windows 7 Professional x64,CPL,,2016-11-15 23:59:59,Expired,,,,,,
US01782,G0YXL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.2.219,Microsoft Windows 7 Professional x64,CPL,,2017-08-25 23:59:59,Expired,,,,,,
US08362,GCLWG42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.2.220,Microsoft Windows 7 Professional x64,CPL,,2018-09-01 23:59:59,Active,,,,,,
US07782,JL7W942,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.2.222,Microsoft Windows 7 Professional x64,CPL,,2018-04-02 23:59:59,Active,,,,,,
US08372,BC93Z72,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.2.226,Microsoft Windows 7 Professional x64,CPL,,2018-12-08 23:59:59,Active,,,,,,
US01779,CRPZL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.2.228,Microsoft Windows 7 Professional x64,CPL,,2017-08-25 23:59:59,Expired,,,,,,
US07891,GJYWB42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.2.232,Microsoft Windows 7 Professional x64,CPL,,2018-05-07 23:59:59,Active,,,,,,
US08292,8FV0Q52,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.2.234,Microsoft Windows 7 Professional x64,CPL,,2018-10-23 23:59:59,Active,,,,,,
US30140,B71J082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.2.241,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US30274,2FLF082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.2.242,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US08408,3LD4M82,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.2.250,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US07911,GYNTG42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.20.103,Microsoft Windows 7 Professional x64,CPL,,2018-06-24 23:59:59,Active,,,,,,
US01508,415HL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.20.106,Microsoft Windows 7 Professional x64,CPL,,2017-08-14 23:59:59,Expired,,,,,,
US09406,FTR8DH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.20.109,Microsoft Windows 7 Professional x64,CPL,,2020-02-03 23:59:59,Active,,,,,,
US02804,CSN4CZ1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.20.110,Microsoft Windows 7 Professional x64,CPL,,2017-01-20 23:59:59,Expired,,,,,,
US30066,CVXL082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.20.112,Microsoft Windows 7 Professional x64,CPL,,2018-12-21 23:59:59,Active,,,,,,
US07647,F8CM942,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.20.113,Microsoft Windows 7 Professional x64,CPL,,2018-03-19 23:59:59,Active,,,,,,
US09402,FTR9DH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.20.115,Microsoft Windows 7 Professional x64,CPL,,2020-02-03 23:59:59,Active,,,,,,
US07515,F93R942,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.20.116,Microsoft Windows 7 Professional x64,CPL,,2018-03-19 23:59:59,Active,,,,,,
US01756,6DQ1T12,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.20.117,Microsoft Windows 7 Professional x64,CPL,,2017-10-27 23:59:59,Expired,,,,,,
US07646,JLG0B42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.20.119,Microsoft Windows 7 Professional x64,CPL,,2018-03-31 23:59:59,Active,,,,,,
US01758,C7BXZ12,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.20.120,Microsoft Windows 7 Professional x64,CPL,,2017-09-23 23:59:59,Expired,,,,,,
US07910,MXL04826JC,Hewlett-Packard,HP Compaq 6000 Pro SFF PC,Unassigned,HP Compaq 6000 Pro PC SFF,10.148.20.122,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01503,477FL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.20.123,Microsoft Windows 7 Professional x64,CPL,,2017-08-09 23:59:59,Expired,,,,,,
US13634,JG9YJH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.20.128,Microsoft Windows 7 Professional x64,CPL,,2020-06-12 23:59:59,Active,,,,,,
US13635,11YDGK2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.20.130,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US07671,2UA0330XQD,Hewlett-Packard,HP Compaq 6000 Pro MT PC,Unassigned,HP Compaq 6000 Pro PC MT,10.148.20.131,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US07535,9FT0W02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.20.137,Microsoft Windows 7 Professional x64,CPL,,2017-10-27 23:59:59,Expired,,,,,,
US09359,CGBGKB2,Dell Inc.,OptiPlex 7040,Unassigned,Dell OptiPlex 7040 XCTO SFF,10.148.20.140,Microsoft Windows 7 Professional x64,CPL,,2019-07-08 23:59:59,Active,,,,,,
US07662,2UA00709XB,Hewlett-Packard,HP Compaq 6000 Pro SFF PC,Unassigned,HP Compaq 6000 Pro PC SFF,10.148.20.142,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US07539,1SQ1T12,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.20.144,Microsoft Windows 7 Professional x64,CPL,,2017-10-27 23:59:59,Expired,,,,,,
US07538,BFQ1T12,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.20.146,Microsoft Windows 7 Professional x64,CPL,,2017-10-27 23:59:59,Expired,,,,,,
US08112,1C8VG42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.20.155,Microsoft Windows 7 Professional x64,CPL,,2018-09-02 23:59:59,Active,,,,,,
US09404,10WVCH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.20.157,Microsoft Windows 7 Professional x64,CPL,,2020-01-25 23:59:59,Active,,,,,,
US01502,47LLL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.20.162,Microsoft Windows 7 Professional x64,CPL,,2017-08-09 23:59:59,Expired,,,,,,
US01505,466JL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.20.166,Microsoft Windows 7 Professional x64,CPL,,2017-08-09 23:59:59,Expired,,,,,,
US07906,2UA00710YJ,Hewlett-Packard,HP Compaq 6000 Pro MT PC,Unassigned,HP Compaq 6000 Pro PC MT,10.148.20.171,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US20210,BZPPRD2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.20.173,Microsoft Windows 7 Professional x64,CPL,,2019-09-23 23:59:59,Active,,,,,,
US07666,JCMRB42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.20.174,Microsoft Windows 7 Professional x64,CPL,,2018-05-01 23:59:59,Active,,,,,,
US07534,16Q1T12,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.20.176,Microsoft Windows 7 Professional x64,CPL,,2017-10-27 23:59:59,Expired,,,,,,
US07540,C1BWZ12,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.20.186,Microsoft Windows 7 Professional x64,CPL,,2017-10-01 23:59:59,Expired,,,,,,
US09405,FTR7DH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.20.191,Microsoft Windows 7 Professional x64,CPL,,2020-02-03 23:59:59,Active,,,,,,
US08123,3T7MV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.20.197,Microsoft Windows 7 Professional x64,CPL,,2018-08-12 23:59:59,Active,,,,,,
US08113,9BDPG42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.20.198,Microsoft Windows 7 Professional x64,CPL,,2018-09-02 23:59:59,Active,,,,,,
US20221,C0JWRD2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.20.200,Microsoft Windows 7 Professional x64,CPL,,2019-09-28 23:59:59,Active,,,,,,
US20222,C0JXRD2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.20.203,Microsoft Windows 7 Professional x64,CPL,,2019-09-28 23:59:59,Active,,,,,,
US08109,F8ZR052,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.20.204,Microsoft Windows 7 Professional x64,CPL,,2018-08-25 23:59:59,Active,,,,,,
US09401,FTR6DH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.20.205,Microsoft Windows 7 Professional x64,CPL,,2020-02-03 23:59:59,Active,,,,,,
US01507,41CKL02,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.20.207,Microsoft Windows 7 Professional x64,CPL,,2017-08-14 23:59:59,Expired,,,,,,
US07517,9BS1Q22,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.20.209,Microsoft Windows 7 Professional x64,CPL,,2017-11-04 23:59:59,Expired,,,,,,
US07530,8L0TP22,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.20.210,Microsoft Windows 7 Professional x64,CPL,,2017-11-03 23:59:59,Expired,,,,,,
US08111,HPDLV42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.20.212,Microsoft Windows 7 Professional x64,CPL,,2018-08-20 23:59:59,Active,,,,,,
US13631,10TTCH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.20.217,Microsoft Windows 7 Professional x64,CPL,,2020-01-25 23:59:59,Active,,,,,,
US09360,CG4BKB2,Dell Inc.,OptiPlex 7040,Unassigned,Dell OptiPlex 7040 XCTO SFF,10.148.20.220,Microsoft Windows 7 Professional x64,CPL,,2019-07-08 23:59:59,Active,,,,,,
US07670,JFQ6B42,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.20.221,Microsoft Windows 7 Professional x64,CPL,,2018-04-08 23:59:59,Active,,,,,,
US14743,59JF9Z1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.20.223,Microsoft Windows 7 Professional x64,CPL,,2016-11-13 23:59:59,Expired,,,,,,
US01757,4SP0J12,Dell Inc.,Latitude E7440,Unassigned,Dell Latitude E7440,10.148.20.224,Microsoft Windows 7 Professional x64,CPL,,2017-11-06 23:59:59,Expired,,,,,,
US07529,7M1XS12,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.20.246,Microsoft Windows 7 Professional x64,CPL,,2017-11-03 23:59:59,Expired,,,,,,
US13630,4XHYJH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.20.248,Microsoft Windows 7 Professional x64,CPL,,2020-05-25 23:59:59,Active,,,,,,
US13633,4XJFJH2,Dell Inc.,OptiPlex 3040,Unassigned,Dell OptiPlex 3040 XCTO SFF,10.148.20.251,Microsoft Windows 7 Professional x64,CPL,,2020-05-25 23:59:59,Active,,,,,,
US30686,CWRH082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.21.101,Microsoft Windows 7 Professional x64,CPL,,2018-12-22 23:59:59,Active,,,,,,
VEG-21945,3DSCFY1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.21.102,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
VEGAS-17805,87DC9Z1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.21.106,Microsoft Windows 7 Professional x64,CPL,,2016-11-12 23:59:59,Expired,,,,,,
VEGAS-17798,87Z89Z1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.21.107,Microsoft Windows 7 Professional x64,CPL,,2016-11-12 23:59:59,Expired,,,,,,
VEGAS-17802,44XBFY1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.21.108,Microsoft Windows 7 Professional x64,CPL,,2017-01-16 23:59:59,Expired,,,,,,
VEG-21947,CDSCFY1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.21.11,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
VEG-21762,56SCFY1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.21.110,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
VEGAS-17803,881G9Z1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.21.111,Microsoft Windows 7 Professional x64,CPL,,2016-11-12 23:59:59,Expired,,,,,,
VEGAS-17794,GGSCFY1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.21.114,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
US08240,6DS4C62,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.21.115,Microsoft Windows 7 Professional x64,CPL,,2018-09-29 23:59:59,Active,,,,,,
VEG-21941,57SCFY1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.21.118,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
VEGAS-17797,7LSCFY1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.21.119,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
VEG-US08374,BC81Z72,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020 SFF,10.148.21.123,Microsoft Windows 7 Professional x64,CPL,,2018-12-09 23:59:59,Active,,,,,,
VEG-21943,6GSCFY1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.21.124,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
VEGAS-17809,CJSCFY1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.21.125,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
VEG-21893,H3C4BZ1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.21.31,Microsoft Windows 7 Professional x64,CPL,,2016-11-25 23:59:59,Expired,,,,,,
VEGAS-21933,HBSCFY1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.21.32,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
VEG-21942,JZRCFY1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.21.35,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
VEGAS-21761,78SCFY1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.21.38,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
VEG-21887,865B9Z1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.21.39,Microsoft Windows 7 Professional x64,CPL,,2016-12-19 23:59:59,Expired,,,,,,
VEGAS-17799,874C9Z1,Dell Inc.,OptiPlex 9020,Unassigned,Dell OptiPlex 9020,10.148.21.64,Microsoft Windows 7 Professional x64,CPL,,2016-11-12 23:59:59,Expired,,,,,,
VEG-US30374,B7XF082,Dell Inc.,OptiPlex 3020,Unassigned,Dell OptiPlex 3020 BTX Base SFF,10.148.21.65,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
