Asset #,Serial Number,Vendor,Desktop Model,Location,Details,IP Address,Operating System,Configuration ID,Invoice Date,Warranty Expiry Date,Warranty Expired,PO #,Invoice #,Cost Centre,Purchase Price,Purchasing Approved,Status
US14679,DQ12CG2,Dell Inc.,Latitude E7470,Unassigned,laptop,10.148.2.198,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30409,B5VD082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.2.199,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US01782,G0YXL02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.2.200,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01697,450FL02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.2.201,Microsoft Windows 7 Professional x64,CPL,,2017-08-14 23:59:59,Expired,,,,,,
US01725,CSS0M02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.2.202,Microsoft Windows 7 Professional x64,CPL,,2017-08-25 23:59:59,Expired,,,,,,
US01786,G19VL02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.2.204,Microsoft Windows 7 Professional x64,CPL,,2017-08-25 23:59:59,Expired,,,,,,
US30773,B88G082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.2.206,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30309,B7GF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.2.207,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US08388,FJBTN22,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.2.208,Microsoft Windows 7 Professional x64,CPL,,2017-11-07 23:59:59,Active,,,,,,
US01687,1Z5FCZ1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.2.209,Microsoft Windows 7 Professional x64,CPL,,2017-02-26 23:59:59,Expired,,,,,,
US08406,3LF4M82,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.2.210,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US07960,4VNNG42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.2.212,Microsoft Windows 7 Professional x64,CPL,,2018-05-29 23:59:59,Active,,,,,,
US08415,BDJXLX1,Dell Inc.,Latitude E6430,Unassigned,laptop,10.148.2.213,Microsoft Windows 7 Professional x64,CPL,,2016-11-26 23:59:59,Expired,,,,,,
US14722,GPNGCH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.2.214,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01723,45MKL02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.2.215,Microsoft Windows 7 Professional x64,CPL,,2017-08-14 23:59:59,Expired,,,,,,
US13694,90Z4FH2,Dell Inc.,Latitude 7480,Unassigned,laptop,10.148.2.216,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US14721,355V9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.2.218,Microsoft Windows 7 Professional x64,CPL,,2016-11-15 23:59:59,Expired,,,,,,
US08362,GCLWG42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.2.220,Microsoft Windows 7 Professional x64,CPL,,2018-09-01 23:59:59,Active,,,,,,
US07782,JL7W942,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.2.222,Microsoft Windows 7 Professional x64,CPL,,2018-04-02 23:59:59,Active,,,,,,
US08372,BC93Z72,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.2.226,Microsoft Windows 7 Professional x64,CPL,,2018-12-08 23:59:59,Active,,,,,,
US01779,CRPZL02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.2.228,Microsoft Windows 7 Professional x64,CPL,,2017-08-25 23:59:59,Expired,,,,,,
US07891,GJYWB42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.2.232,Microsoft Windows 7 Professional x64,CPL,,2018-05-07 23:59:59,Active,,,,,,
US08292,8FV0Q52,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.2.234,Microsoft Windows 7 Professional x64,CPL,,2018-10-23 23:59:59,Active,,,,,,
US30140,B71J082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.2.241,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US30274,2FLF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.2.242,Microsoft Windows 7 Professional x64,CPL,,2018-12-29 23:59:59,Active,,,,,,
US08408,3LD4M82,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.2.250,Microsoft Windows 7 Professional x64,CPL,,2018-12-30 23:59:59,Active,,,,,,
US08123,3T7MV42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.102,Microsoft Windows 7 Professional x64,CPL,,2018-08-12 23:59:59,Active,,,,,,
US07911,GYNTG42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.103,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01508,415HL02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.106,Microsoft Windows 7 Professional x64,CPL,,2017-08-14 23:59:59,Expired,,,,,,
US01507,41CKL02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.107,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US07540,C1BWZ12,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.108,Microsoft Windows 7 Professional x64,CPL,,2017-10-01 23:59:59,Expired,,,,,,
US09406,FTR8DH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.20.109,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US07670,JFQ6B42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.110,Microsoft Windows 7 Professional x64,CPL,,2018-04-08 23:59:59,Active,,,,,,
US30066,CVXL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.20.112,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US07647,F8CM942,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.113,Microsoft Windows 7 Professional x64,CPL,,2018-03-19 23:59:59,Active,,,,,,
US09401,FTR6DH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.20.114,Microsoft Windows 7 Professional x64,CPL,,2020-02-03 23:59:59,Active,,,,,,
US09402,FTR9DH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.20.115,Microsoft Windows 7 Professional x64,CPL,,2020-02-03 23:59:59,Active,,,,,,
US07515,F93R942,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.116,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01756,6DQ1T12,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.117,Microsoft Windows 7 Professional x64,CPL,,2017-10-27 23:59:59,Active,,,,,,
US07646,JLG0B42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.119,Microsoft Windows 7 Professional x64,CPL,,2018-03-31 23:59:59,Active,,,,,,
US01758,C7BXZ12,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.120,Microsoft Windows 7 Professional x64,CPL,,2017-09-23 23:59:59,Expired,,,,,,
US07910,MXL04826JC,Hewlett-Packard,HP Compaq 6000 Pro SFF PC,Unassigned,desktop,10.148.20.122,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01503,477FL02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.123,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US20222,C0JXRD2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.20.124,Microsoft Windows 7 Professional x64,CPL,,2019-09-28 23:59:59,Active,,,,,,
US20221,C0JWRD2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.20.126,Microsoft Windows 7 Professional x64,CPL,,2019-09-28 23:59:59,Active,,,,,,
US13634,JG9YJH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.20.128,Microsoft Windows 7 Professional x64,CPL,,2020-06-12 23:59:59,Active,,,,,,
US09359,CGBGKB2,Dell Inc.,OptiPlex 7040,Unassigned,desktop,10.148.20.129,Microsoft Windows 7 Professional x64,CPL,,2019-07-08 23:59:59,Active,,,,,,
US13635,11YDGK2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.20.130,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US07671,2UA0330XQD,Hewlett-Packard,HP Compaq 6000 Pro MT PC,Unassigned,desktop,10.148.20.131,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US08111,HPDLV42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.133,Microsoft Windows 7 Professional x64,CPL,,2018-08-20 23:59:59,Active,,,,,,
US08109,F8ZR052,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.134,Microsoft Windows 7 Professional x64,CPL,,2018-08-25 23:59:59,Active,,,,,,
US07530,8L0TP22,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.135,Microsoft Windows 7 Professional x64,CPL,,2017-11-03 23:59:59,Active,,,,,,
US07517,9BS1Q22,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.136,Microsoft Windows 7 Professional x64,CPL,,2017-11-04 23:59:59,Active,,,,,,
US07535,9FT0W02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.137,Microsoft Windows 7 Professional x64,CPL,,2017-10-27 23:59:59,Active,,,,,,
US08113,9BDPG42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.138,Microsoft Windows 7 Professional x64,CPL,,2018-09-02 23:59:59,Active,,,,,,
US20210,BZPPRD2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.20.139,Microsoft Windows 7 Professional x64,CPL,,2019-09-23 23:59:59,Active,,,,,,
US08112,1C8VG42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.140,Microsoft Windows 7 Professional x64,CPL,,2018-09-02 23:59:59,Active,,,,,,
US07662,2UA00709XB,Hewlett-Packard,HP Compaq 6000 Pro SFF PC,Unassigned,desktop,10.148.20.142,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US07539,1SQ1T12,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.144,Microsoft Windows 7 Professional x64,CPL,,2017-10-27 23:59:59,Active,,,,,,
US07538,BFQ1T12,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.146,Microsoft Windows 7 Professional x64,CPL,,2017-10-27 23:59:59,Active,,,,,,
US07529,7M1XS12,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.150,Microsoft Windows 7 Professional x64,CPL,,2017-11-03 23:59:59,Active,,,,,,
US09404,10WVCH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.20.157,Microsoft Windows 7 Professional x64,CPL,,2020-01-25 23:59:59,Active,,,,,,
US09405,FTR7DH2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.20.158,Microsoft Windows 7 Professional x64,CPL,,2020-02-03 23:59:59,Active,,,,,,
US07534,16Q1T12,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.161,Microsoft Windows 7 Professional x64,CPL,,2017-10-27 23:59:59,Active,,,,,,
US01502,47LLL02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.162,Microsoft Windows 7 Professional x64,CPL,,2017-08-09 23:59:59,Expired,,,,,,
US01505,466JL02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.166,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US07666,JCMRB42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.167,Microsoft Windows 7 Professional x64,CPL,,2018-05-01 23:59:59,Active,,,,,,
US14743,59JF9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.169,Microsoft Windows 7 Professional x64,CPL,,2016-11-13 23:59:59,Expired,,,,,,
US02804,CSN4CZ1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.20.170,Microsoft Windows 7 Professional x64,CPL,,2017-01-20 23:59:59,Expired,,,,,,
US09360,CG4BKB2,Dell Inc.,OptiPlex 7040,Unassigned,desktop,10.148.20.171,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US07906,2UA00710YJ,Hewlett-Packard,HP Compaq 6000 Pro MT PC,Unassigned,desktop,10.148.20.173,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01757,4SP0J12,Dell Inc.,Latitude E7440,Unassigned,laptop,10.148.20.174,Microsoft Windows 7 Professional x64,CPL,,2017-11-06 23:59:59,Active,,,,,,
VEG-21941,57SCFY1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.100,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
VEG-21762,56SCFY1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.101,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
VEG-21945,3DSCFY1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.103,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
US30689,CVQG082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.21.104,Microsoft Windows 7 Professional x64,CPL,,2018-12-22 23:59:59,Active,,,,,,
VEG-21943,6GSCFY1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.105,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
VEGAS-17802,44XBFY1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.106,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
VEGAS-17803,881G9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.108,Microsoft Windows 7 Professional x64,CPL,,2016-11-12 23:59:59,Expired,,,,,,
VEGAS-21767,5B299Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.109,Microsoft Windows 7 Professional x64,CPL,,2016-11-12 23:59:59,Expired,,,,,,
VEG-21947,CDSCFY1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.11,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
VEGAS-17809,CJSCFY1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.113,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
Vegas-21948,9KSCFY1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.114,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
VEG-21763,72SCFY1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.115,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
VEGAS-17805,87DC9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.117,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
VEGAS-21934,8JSCFY1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.118,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
VEGAS-17794,GGSCFY1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.119,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
VEG-US30374,B7XF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.21.120,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
VEG-21893,H3C4BZ1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.31,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
VEGAS-21933,HBSCFY1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.32,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
VEG-21942,JZRCFY1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.35,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
VEGAS-21761,78SCFY1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.38,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
VEG-21887,865B9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.39,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01956,4WWMR22,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.65,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30691,CXKH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.21.69,Microsoft Windows 7 Professional x64,CPL,,2018-12-22 23:59:59,Active,,,,,,
VEGAS-21768,G0SCFY1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.74,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
VEGAS-17799,874C9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.75,Microsoft Windows 7 Professional x64,CPL,,2016-11-12 23:59:59,Expired,,,,,,
VEG-US08374,BC81Z72,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.76,Microsoft Windows 7 Professional x64,CPL,,2018-12-09 23:59:59,Active,,,,,,
US07974,DXNTG42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.79,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
VEGAS-17804,9HMM7Y1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.81,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
VEG-17806,9JTK7Y1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.83,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30686,CWRH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.21.86,Microsoft Windows 7 Professional x64,CPL,,2018-12-22 23:59:59,Active,,,,,,
VEG-US07749,F9DR942,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.9,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
VEG-US07748,JMQZ942,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.91,Microsoft Windows 7 Professional x64,CPL,,2018-03-20 23:59:59,Active,,,,,,
VEGAS-17808,59KC9Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.93,Microsoft Windows 7 Professional x64,CPL,,2016-11-12 23:59:59,Expired,,,,,,
US30687,CW9L082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.21.94,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
VEGAS-17797,7LSCFY1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.95,Microsoft Windows 7 Professional x64,CPL,,2017-01-29 23:59:59,Expired,,,,,,
VEGAS-17798,87Z89Z1,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.21.96,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US07545,CDHZZ12,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.22.107,Microsoft Windows 7 Professional x64,CPL,,2017-09-11 23:59:59,Expired,,,,,,
US13699,6ZB5FH2,Dell Inc.,Latitude 7480,Unassigned,laptop,10.148.22.116,Microsoft Windows 7 Professional x64,CPL,,2020-09-14 23:59:59,Active,,,,,,
US14840,B21QYF2,Dell Inc.,Latitude E7470,Unassigned,laptop,10.148.22.143,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30420,B5ZH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.22.15,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US01990,35QPK12,Dell Inc.,Latitude E7440,Unassigned,laptop,10.148.22.171,Microsoft Windows 7 Professional x64,CPL,,2018-01-16 23:59:59,Active,,,,,,
US09415,FM52BG2,Dell Inc.,Latitude E7470,Unassigned,laptop,10.148.22.172,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30195,B5RJ082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.22.177,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US07977,GXGMV42,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.22.184,Microsoft Windows 7 Professional x64,CPL,,2018-07-16 23:59:59,Active,,,,,,
US13661,72CN7H2,Dell Inc.,Latitude 7480,Unassigned,laptop,10.148.22.206,Microsoft Windows 7 Professional x64,CPL,,2020-07-03 23:59:59,Active,,,,,,
US30172,B5SL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.22.216,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US13671,BJRJ7H2,Dell Inc.,Latitude 7480,Unassigned,laptop,10.148.22.219,Microsoft Windows 7 Professional x64,CPL,,2020-07-16 23:59:59,Active,,,,,,
US14708,91PGVF2,Dell Inc.,Latitude E7470,Unassigned,laptop,10.148.22.229,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US13651,H04RP32,Dell Inc.,Latitude E7450,Unassigned,laptop,10.148.22.249,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US14728,GVRYSC2,Dell Inc.,Latitude E7450,Unassigned,laptop,10.148.22.37,Microsoft Windows 7 Professional x64,CPL,,2019-11-14 23:59:59,Active,,,,,,
US30096,B8PD082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.22.81,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
US01086,2M77P12,Dell Inc.,Latitude E7440,Unassigned,laptop,10.148.22.92,Microsoft Windows 7 Professional x64,CPL,,2017-11-27 23:59:59,Active,,,,,,
US14560,105WJC2,Dell Inc.,Latitude E7470,Unassigned,laptop,10.148.22.98,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US07933,6CYXB62,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.224.116,Microsoft Windows 7 Professional x64,CPL,,2018-09-28 23:59:59,Active,,,,,,
US07926,8L87V62,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.224.164,Microsoft Windows 7 Professional x64,CPL,,2018-10-21 23:59:59,Active,,,,,,
US30057,CW6H082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.224.180,Microsoft Windows 7 Professional x64,CPL,,2018-12-21 23:59:59,Active,,,,,,
US30058,CW6L082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.224.93,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US08211,1TZZY72,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.224.99,Microsoft Windows 7 Professional x64,CPL,,2018-11-12 23:59:59,Active,,,,,,
US01870,55DCP22,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.24.130,Microsoft Windows 7 Professional x64,CPL,,2017-10-23 23:59:59,Active,,,,,,
US01876,597QP22,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.24.133,Microsoft Windows 7 Professional x64,CPL,,2017-10-29 23:59:59,Active,,,,,,
US30073,CWDK082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.24.134,Microsoft Windows 7 Professional x64,CPL,,2018-12-23 23:59:59,Active,,,,,,
US01872,JG90P22,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.24.135,Microsoft Windows 7 Professional x64,CPL,,2017-10-23 23:59:59,Active,,,,,,
US30076,CWCG082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.24.136,Microsoft Windows 7 Professional x64,CPL,,2018-12-23 23:59:59,Active,,,,,,
US07756,77P5622,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.24.145,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30075,CXJL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.24.146,Microsoft Windows 7 Professional x64,CPL,,2018-12-23 23:59:59,Active,,,,,,
US01875,2Z9KT12,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.24.158,Microsoft Windows 7 Professional x64,CPL,,2017-10-24 23:59:59,Active,,,,,,
US01878,HMKXS12,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.24.163,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US07755,BWLX942,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.24.176,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
BR-21911,BMSW2Y1,Dell Inc.,OptiPlex 9010,Unassigned,desktop,10.148.26.141,Microsoft Windows 7 Professional x64,CPL,,2016-10-31 23:59:59,Expired,,,,,,
US30909,B52L082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.26.144,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US30910,B4WH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.26.150,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US30593,B4RF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.26.153,Microsoft Windows 7 Professional x64,CPL,,2018-12-27 23:59:59,Active,,,,,,
US30905,B5NF082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.26.158,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US01784,B2R9N02,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.26.163,Microsoft Windows 7 Professional x64,CPL,,2017-07-23 23:59:59,Expired,,,,,,
US14564,FSZHQD2,Dell Inc.,OptiPlex 7040,Unassigned,desktop,10.148.26.164,Microsoft Windows 7 Professional x64,CPL,,2019-08-17 23:59:59,Active,,,,,,
US01632,CD8YZ12,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.26.166,Microsoft Windows 7 Professional x64,CPL,,2017-09-11 23:59:59,Expired,,,,,,
US30906,B4RH082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.26.171,Microsoft Windows 7 Professional x64,CPL,,2019-01-07 23:59:59,Active,,,,,,
US08139,8GTV052,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.29.10,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
US20248,DKQCSD2,Dell Inc.,OptiPlex 3040,Unassigned,desktop,10.148.29.100,Microsoft Windows 7 Professional x64,CPL,,2019-10-11 23:59:59,Active,,,,,,
US01964,BL81S22,Dell Inc.,OptiPlex 9020,Unassigned,desktop,10.148.29.101,Microsoft Windows 7 Professional x64,CPL,,2017-12-19 23:59:59,Active,,,,,,
US30694,2FVL082,Dell Inc.,OptiPlex 3020,Unassigned,desktop,10.148.29.102,Microsoft Windows 7 Professional x64,CPL,,2018-12-28 23:59:59,Active,,,,,,
AR-21375,2UA3242L63,Hewlett-Packard,HP Compaq Pro 6300 SFF,Unassigned,desktop,10.148.29.103,Microsoft Windows 7 Professional x64,CPL,,,No Warranty,,,,,,
